Property_ID,Property,Account ID,Accounts,Date,Month,Year,Quarter,Beginning Balance,Debit,Credit,Ending Balance,Class,Summary Grouping,FS
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-12-31,December,2024,Q4,3028.0,0.0,0.0,3028.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-12-31,December,2024,Q4,-11.47,0.0,1.06,-12.53,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-12-31,December,2024,Q4,16829.99,1530.01,0.0,18360.0,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-12-31,December,2024,Q4,3055.58,0.0,103.58,2952.0,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-12-31,December,2024,Q4,3208.23,0.0,1458.21,1750.02,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-02-29,February,2024,Q1,14758.4,0.0,13625.19,1133.21,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-02-29,February,2024,Q1,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-02-29,February,2024,Q1,4993.67,0.99,0.0,4994.66,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-02-29,February,2024,Q1,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-02-29,February,2024,Q1,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-02-29,February,2024,Q1,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-02-29,February,2024,Q1,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-02-29,February,2024,Q1,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-02-29,February,2024,Q1,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-02-29,February,2024,Q1,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-02-29,February,2024,Q1,-141817.78,0.0,1821.65,-143639.43,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-02-29,February,2024,Q1,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-02-29,February,2024,Q1,-28134.78,0.0,277.78,-28412.56,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-02-29,February,2024,Q1,-80857.5,0.0,291.66,-81149.16,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-02-29,February,2024,Q1,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-02-29,February,2024,Q1,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-02-29,February,2024,Q1,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-02-29,February,2024,Q1,-1702625.35,6545.49,0.0,-1696079.86,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-02-29,February,2024,Q1,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-02-29,February,2024,Q1,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-02-29,February,2024,Q1,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-02-29,February,2024,Q1,-1750.0,0.0,4750.0,-6500.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-02-29,February,2024,Q1,-100.0,0.0,100.0,-200.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-02-29,February,2024,Q1,0.0,3224.75,0.0,3224.75,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-02-29,February,2024,Q1,0.0,9.0,0.0,9.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-02-29,February,2024,Q1,7258.62,7261.95,0.0,14520.57,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-02-29,February,2024,Q1,44.0,1434.0,0.0,1478.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-02-29,February,2024,Q1,-1.06,0.0,0.99,-2.05,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-02-29,February,2024,Q1,1821.65,1821.65,0.0,3643.3,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-02-29,February,2024,Q1,277.78,277.78,0.0,555.56,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-02-29,February,2024,Q1,291.66,291.66,0.0,583.32,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2025-02-28,February,2025,Q1,23224.53,0.0,11707.44,11517.09,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2025-02-28,February,2025,Q1,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2025-02-28,February,2025,Q1,5005.14,0.0,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2025-02-28,February,2025,Q1,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2025-02-28,February,2025,Q1,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2025-02-28,February,2025,Q1,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2025-02-28,February,2025,Q1,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2025-02-28,February,2025,Q1,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2025-02-28,February,2025,Q1,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2025-02-28,February,2025,Q1,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2025-02-28,February,2025,Q1,-159886.14,0.0,1530.01,-161416.15,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2025-02-28,February,2025,Q1,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2025-02-28,February,2025,Q1,-31086.78,0.0,277.78,-31364.56,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2025-02-28,February,2025,Q1,-82607.5,0.0,291.65,-82899.15,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2025-02-28,February,2025,Q1,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2025-02-28,February,2025,Q1,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2025-02-28,February,2025,Q1,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2025-02-28,February,2025,Q1,-1634626.38,0.0,0.0,-1634626.38,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2025-02-28,February,2025,Q1,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2025-02-28,February,2025,Q1,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2025-02-28,February,2025,Q1,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2025-02-28,February,2025,Q1,-59870.43,0.0,0.0,-59870.43,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2025-02-28,February,2025,Q1,-2000.0,0.0,2000.0,-4000.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2025-02-28,February,2025,Q1,-100.0,0.0,100.0,-200.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2025-02-28,February,2025,Q1,100.0,0.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2025-02-28,February,2025,Q1,100.0,0.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2025-02-28,February,2025,Q1,13807.44,13807.44,0.0,27614.88,Property Expense,Expense,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2025-02-28,February,2025,Q1,1530.01,1530.01,0.0,3060.02,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2025-02-28,February,2025,Q1,277.78,277.78,0.0,555.56,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2025-02-28,February,2025,Q1,291.64,291.65,0.0,583.29,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-01-31,January,2024,Q1,26754.82,0.0,11996.42,14758.4,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1120-0000,Operating Cash 2,2024-01-31,January,2024,Q1,5.02,0.0,5.02,0.0,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-01-31,January,2024,Q1,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-01-31,January,2024,Q1,4992.61,1.06,0.0,4993.67,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-01-31,January,2024,Q1,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-01-31,January,2024,Q1,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-01-31,January,2024,Q1,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-01-31,January,2024,Q1,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-01-31,January,2024,Q1,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-01-31,January,2024,Q1,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-01-31,January,2024,Q1,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-01-31,January,2024,Q1,-139996.13,0.0,1821.65,-141817.78,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-01-31,January,2024,Q1,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-01-31,January,2024,Q1,-27857.0,0.0,277.78,-28134.78,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-01-31,January,2024,Q1,-80565.84,0.0,291.66,-80857.5,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-01-31,January,2024,Q1,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-01-31,January,2024,Q1,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-01-31,January,2024,Q1,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-01-31,January,2024,Q1,-1709174.17,6548.82,0.0,-1702625.35,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-01-31,January,2024,Q1,23861.92,0.0,37284.68,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-01-31,January,2024,Q1,-5927.78,0.0,4740.96,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-01-31,January,2024,Q1,-42025.64,42025.64,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2024-01-31,January,2024,Q1,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-01-31,January,2024,Q1,0.0,0.0,1750.0,-1750.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-01-31,January,2024,Q1,0.0,0.0,100.0,-100.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-01-31,January,2024,Q1,0.0,7258.62,0.0,7258.62,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-01-31,January,2024,Q1,0.0,44.0,0.0,44.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-01-31,January,2024,Q1,0.0,0.0,1.06,-1.06,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-01-31,January,2024,Q1,0.0,1821.65,0.0,1821.65,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-01-31,January,2024,Q1,0.0,277.78,0.0,277.78,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-01-31,January,2024,Q1,0.0,291.66,0.0,291.66,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2025-01-31,January,2025,Q1,35131.97,0.0,11907.44,23224.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2025-01-31,January,2025,Q1,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2025-01-31,January,2025,Q1,5005.14,0.0,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2025-01-31,January,2025,Q1,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2025-01-31,January,2025,Q1,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2025-01-31,January,2025,Q1,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2025-01-31,January,2025,Q1,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2025-01-31,January,2025,Q1,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2025-01-31,January,2025,Q1,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2025-01-31,January,2025,Q1,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2025-01-31,January,2025,Q1,-158356.13,0.0,1530.01,-159886.14,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2025-01-31,January,2025,Q1,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2025-01-31,January,2025,Q1,-30809.0,0.0,277.78,-31086.78,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2025-01-31,January,2025,Q1,-82315.86,0.0,291.64,-82607.5,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2025-01-31,January,2025,Q1,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2025-01-31,January,2025,Q1,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2025-01-31,January,2025,Q1,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2025-01-31,January,2025,Q1,-1634626.38,0.0,0.0,-1634626.38,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2025-01-31,January,2025,Q1,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2025-01-31,January,2025,Q1,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2025-01-31,January,2025,Q1,-59870.43,59870.43,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3810-0000,Prior Years Retained Earnings,2025-01-31,January,2025,Q1,0.0,0.0,59870.43,-59870.43,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2025-01-31,January,2025,Q1,0.0,0.0,2000.0,-2000.0,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4610-0000,Estimated CAM Charges,2025-01-31,January,2025,Q1,0.0,0.0,100.0,-100.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,5430-0000,Recoverable Water & Sewer,2025-01-31,January,2025,Q1,0.0,100.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,5450-0000,Recoverable Trash,2025-01-31,January,2025,Q1,0.0,100.0,0.0,100.0,Recoverable Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2025-01-31,January,2025,Q1,0.0,13807.44,0.0,13807.44,Property Expense,Expense,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2025-01-31,January,2025,Q1,0.0,1530.01,0.0,1530.01,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2025-01-31,January,2025,Q1,0.0,277.78,0.0,277.78,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2025-01-31,January,2025,Q1,0.0,291.64,0.0,291.64,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2024-07-31,July,2024,Q3,25635.92,0.0,12675.94,12959.98,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2024-07-31,July,2024,Q3,2978.53,1.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2024-07-31,July,2024,Q3,4997.84,2.06,0.0,4999.9,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2024-07-31,July,2024,Q3,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2024-07-31,July,2024,Q3,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2024-07-31,July,2024,Q3,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2024-07-31,July,2024,Q3,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2024-07-31,July,2024,Q3,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2024-07-31,July,2024,Q3,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2024-07-31,July,2024,Q3,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2024-07-31,July,2024,Q3,-150926.03,0.0,1821.65,-152747.68,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1740-0000,A/D - Furniture and Fixtures,2024-07-31,July,2024,Q3,-25000.0,0.0,0.0,-25000.0,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1770-0000,A/D - Land Improvments,2024-07-31,July,2024,Q3,-29523.68,0.0,277.78,-29801.46,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1785-0000,A/D - Tenant Improvements,2024-07-31,July,2024,Q3,-82315.8,0.0,291.66,-82607.46,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1787-0000,A/A - Loan Fees,2024-07-31,July,2024,Q3,-15037.6,0.0,0.0,-15037.6,Asset,Contra Asset,Balance Sheet
1003,165 Partners LLC,1910-0000,Utility Deposits,2024-07-31,July,2024,Q3,5013.0,0.0,0.0,5013.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,2250-0000,Tenant Deposits,2024-07-31,July,2024,Q3,-1500.0,0.0,0.0,-1500.0,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,2510-0000,Mortgage Principal,2024-07-31,July,2024,Q3,-1668876.28,6931.58,0.0,-1661944.7,Liabilities,Liabilities,Balance Sheet
1003,165 Partners LLC,3500-0006,Owner Equity - DT&D LLC,2024-07-31,July,2024,Q3,-13422.76,0.0,0.0,-13422.76,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3500-0007,Owner Equity - Dygert Properties,2024-07-31,July,2024,Q3,-10668.74,0.0,0.0,-10668.74,Equity,Equity,Balance Sheet
1003,165 Partners LLC,3800-0000,Retained Earnings,2024-07-31,July,2024,Q3,0.0,0.0,0.0,0.0,Equity,Equity,Balance Sheet
1003,165 Partners LLC,4140-0000,Rent-Commercial,2024-07-31,July,2024,Q3,-91732.72,0.0,2000.0,-93732.72,Commercial Rent Income,Revenue,Income Statement
1003,165 Partners LLC,4620-0000,Other Monthly Charges,2024-07-31,July,2024,Q3,-600.0,0.0,100.0,-700.0,Miscellaneous Income,Revenue,Income Statement
1003,165 Partners LLC,6210-0000,Repair,2024-07-31,July,2024,Q3,199.0,185.0,0.0,384.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6270-0000,Maintenance,2024-07-31,July,2024,Q3,0.0,783.5,0.0,783.5,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6320-0000,Insurance,2024-07-31,July,2024,Q3,7340.0,0.0,0.0,7340.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6510-0000,Bank Fees,2024-07-31,July,2024,Q3,47.0,0.0,2.0,45.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6610-0000,Mortgage Interest,2024-07-31,July,2024,Q3,42546.75,6875.86,0.0,49422.61,Property Expense,Expense,Income Statement
1003,165 Partners LLC,6860-0000,Accounting Fees,2024-07-31,July,2024,Q3,3028.0,0.0,0.0,3028.0,Property Expense,Expense,Income Statement
1003,165 Partners LLC,8110-0000,Interest Income,2024-07-31,July,2024,Q3,-6.23,0.0,1.06,-7.29,Other Income,Other Income,Income Statement
1003,165 Partners LLC,9210-0000,Depreciation Expense - Buildings,2024-07-31,July,2024,Q3,10929.9,1821.65,0.0,12751.55,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9250-0000,Depreciation Expense - Land Improvements,2024-07-31,July,2024,Q3,1666.68,277.78,0.0,1944.46,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,9260-0000,Depreciation Expense - Tenant Improvements,2024-07-31,July,2024,Q3,1749.96,291.66,0.0,2041.62,Other Expenses,Other Expenses,Income Statement
1003,165 Partners LLC,1110-0000,Operating Cash,2025-07-31,July,2025,Q3,70311.61,0.0,1707.44,68604.17,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1130-0000,Operating Cash 3,2025-07-31,July,2025,Q3,2979.53,0.0,0.0,2979.53,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1140-0000,Operating Cash 4,2025-07-31,July,2025,Q3,5005.14,0.0,0.0,5005.14,Asset,Current Asset,Balance Sheet
1003,165 Partners LLC,1290-0000,Other Current Assets,2025-07-31,July,2025,Q3,920906.47,0.0,0.0,920906.47,Asset,Other Current Asset,Balance Sheet
1003,165 Partners LLC,1620-0000,Land,2025-07-31,July,2025,Q3,120000.0,0.0,0.0,120000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1630-0000,Buildings,2025-07-31,July,2025,Q3,716044.19,0.0,0.0,716044.19,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1640-0000,Furniture and Fixtures,2025-07-31,July,2025,Q3,25000.0,0.0,0.0,25000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1670-0000,Land Improvements,2025-07-31,July,2025,Q3,50000.0,0.0,0.0,50000.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1685-0000,Tenant Improvements,2025-07-31,July,2025,Q3,136489.0,0.0,0.0,136489.0,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1687-0000,Loan Fees,2025-07-31,July,2025,Q3,15037.6,0.0,0.0,15037.6,Asset,Non-Current Asset,Balance Sheet
1003,165 Partners LLC,1730-0000,A/D - Buildings,2025-07-31,July,2025,Q3,-167536.19,0.0,1530.01,-169066.2,Asset,Contra Asset,Balance Sheet
